internal_panel_id,index_gender_male,index_gender_female,index_age_24,index_age_25_34,index_age_35_44,index_age_45_54,index_age_55_64,index_age_65,unique_users,impacts
45755,102.005281,98.124913,107.535088,94.881448,106.748187,99.896301,92.219472,90.681746,41894.70288923711,76777.2427416941
47923,99.883905,100.108558,109.793419,89.736551,91.481261,106.977723,100.27405,93.69084,67833.7636142754,116057.24076975897
60973,101.432048,98.660929,111.954333,83.515764,89.432746,116.947467,102.875864,85.1527,10904.507773297886,37081.26894026093
61218,100.909309,99.149728,99.219884,98.993796,103.059925,99.823712,84.167386,110.371377,45192.796520943004,211909.9439759142
63054,101.805167,98.312035,107.837354,83.718025,98.385948,112.51342,100.737444,88.125872,18778.334912055216,58801.14682113492
63144,101.370793,98.718207,106.36992,111.18042,97.171321,99.918871,122.410643,69.041532,27008.712713699668,150375.24207264467
64772,101.054169,99.014273,101.393889,92.712671,112.717377,94.175776,87.067333,104.968059,30098.818458721413,97754.30674155326
68594,102.28093,97.867161,111.339789,83.612646,94.405125,116.255124,100.687616,83.199722,22284.41643044527,90979.84414669788
76093,100.444514,99.584346,123.676864,83.710376,93.657662,115.273643,90.51538,73.010352,25047.684067820483,79302.80993714457
87749,98.874642,101.052293,96.609615,105.319963,98.078787,98.378026,100.626993,104.633383,239691.1831258693,657419.9972533761
87850,97.976508,101.892116,92.792592,110.699414,95.921657,96.124707,102.140081,110.11094,182583.65195344825,503716.9489937849
87918,99.489471,100.477383,88.678308,114.464179,100.230662,97.510004,102.689842,107.681992,123990.49301899748,302711.5127911685
88187,99.022813,100.913742,93.669356,108.15501,101.15156,97.760711,100.808032,104.5328,138668.49530785077,405011.84048453264
88497,98.164619,101.716217,97.996958,105.746579,97.579506,96.508394,99.294114,105.483545,197766.76768139162,564419.6993503178
88558,99.325158,100.631028,94.91423,107.345968,99.435315,98.246877,101.098691,104.239434,232203.61920523972,644465.3231684772
88582,99.363235,100.595422,95.36243,107.237189,99.712694,98.252367,100.806371,103.540745,263550.36498406605,722312.2178988326
88964,97.951054,101.915917,97.284996,105.59021,96.405172,96.172287,99.979239,107.741263,190784.3171998521,528616.0702854024
89344,99.040818,100.896907,96.20762,109.088978,97.072048,97.92297,105.182036,100.798075,88751.40250365336,334860.4975614909
89493,97.249309,102.572101,92.306656,109.349877,95.09828,95.737971,102.782853,112.577607,178453.60677500573,517592.71229114215
89502,97.602768,102.24159,93.175334,106.789326,95.767492,97.065928,102.469771,111.267639,171471.1562934662,483482.6988749406
89510,97.250137,102.571327,92.346701,109.156115,95.366899,95.761761,102.598492,112.486005,166538.87212352766,495991.68463123054
89843,98.538359,101.366743,99.948403,97.409705,94.430235,94.132466,100.31059,113.151167,89197.09083226227,248902.07525045337
89858,100.559782,99.476562,106.893206,96.883658,109.106198,103.037161,90.799395,85.792716,41775.85266827473,142709.4028205715
90999,97.176258,102.640409,93.422152,108.763491,94.33213,95.047458,102.345203,113.035018,136618.3289962498,421145.757980175
101260,100.950491,99.11122,99.364664,95.211184,104.790185,96.330885,95.007308,106.65102,49827.95513847563,112818.57224853426
16146,99.725386,100.256784,110.557363,93.068752,99.788024,102.255148,93.467645,91.181067,141728.8884976319,333761.13301758893
16697,103.066694,97.132413,107.081881,106.751084,111.58976,98.501854,94.42599,77.838314,39844.53657763614,243018.98931281583
16764,101.153295,98.921583,121.216765,80.072236,96.277869,107.924434,86.324907,86.947021,11706.746764793916,47807.50138211525
18035,101.244764,98.836053,111.922759,95.700688,93.803651,108.785746,104.024382,79.318913,18184.08380724334,80075.3363734
18471,100.805424,99.246869,100.747001,93.777513,104.156593,98.143178,90.571851,107.580212,43380.33065126679,170371.79174956423
18576,100.203425,99.809782,95.375907,96.30747,100.070659,94.949858,93.869585,119.095715,64743.65786925366,226914.78437241403
19146,99.552795,100.41817,118.365068,86.150251,88.577251,107.520618,93.42031,90.275824,37437.819603148055,126337.78488300438
19782,102.454762,97.704615,109.595888,105.913147,115.948986,91.764469,88.538898,80.908476,70537.60614116942,364038.2268077539
19927,102.833262,97.35069,118.470187,100.690915,132.0971,89.717329,77.733026,64.032761,37526.95726886983,157238.84233322184
20304,102.198773,97.943983,111.397932,109.069431,101.401493,98.644593,117.516775,63.152664,19016.035353979965,52442.65999964787
20532,99.885146,100.107397,126.254019,76.984788,79.630473,117.555631,99.431969,79.455417,13192.3745268236,44301.4198637252
20737,100.637593,99.403804,104.622938,92.978669,92.50435,105.818734,106.143702,95.303155,14232.313960244379,34644.839410532244
21023,102.060742,98.073053,104.871296,105.53922,114.012006,98.720232,92.407155,80.887521,56691.55539905277,222131.06297867844
21556,100.656217,99.386388,108.172349,100.620379,94.508485,101.654914,108.087796,85.031163,26741.299716534322,115195.57666778174
45346,100.160174,99.850225,93.274292,95.034418,95.926912,95.212766,99.091483,123.486023,65367.621529306125,265154.8429670581
45348,99.913291,100.08108,91.448374,94.517719,98.85428,91.399693,94.577133,130.684261,59514.248146909165,242781.28887089106
80028,100.296757,99.72251,118.244547,88.281635,105.931233,104.021691,86.42207,79.648799,17916.670810077998,70448.46847544765
87565,100.406644,99.619758,123.914826,86.078015,128.858484,100.213498,70.2307,64.28781,33396.91209042731,129635.87851471029
88291,97.989959,101.879538,96.265763,99.041387,88.026582,103.878343,107.822881,109.311069,53928.28776167755,156347.465676004
88700,98.94521,100.986307,91.914287,107.43605,98.371349,98.167578,102.522921,108.982979,84353.9443280455,205521.74459918658
88804,97.570278,102.271971,96.990046,102.846095,94.70703,96.540113,100.890247,110.85573,140302.68584608342,431604.577424864
88988,98.511249,101.392093,100.525211,99.427212,97.795569,98.348136,98.79335,104.338819,170193.51641812068,393899.3448245506
89250,97.770185,102.085043,96.590362,103.993371,92.562162,96.86585,101.231564,112.302203,50184.50580136275,117839.9940841946
89409,97.63919,102.207533,92.729443,104.404691,94.913166,96.205226,103.337596,114.734743,79035.39693997923,227271.33503530116
89423,97.775152,102.080398,92.85266,102.569899,93.13911,96.440684,104.316702,116.717656,93119.14812402063,295996.4753067944
89464,97.795432,102.061435,95.118692,102.954024,95.735375,97.347135,101.824508,111.17005,82006.65246403859,226171.9704913992
89591,98.159239,101.721249,95.315454,105.990482,95.659461,97.347135,102.117659,108.590228,211642.53097874887,561686.1442681832
89708,98.021208,101.850318,97.572245,106.587066,97.488992,96.345525,99.331484,105.777509,224240.6544007606,620041.6027607092
95982,100.385742,99.639302,125.331434,83.327101,123.683473,102.730334,72.223791,65.422956,40201.087240523266,186921.68501857494
99247,100.841018,99.213586,94.581159,100.727458,105.861743,89.439781,101.613573,111.104791,48550.3152631301,217169.0662534993
99313,97.951054,101.915917,97.284996,105.59021,96.405172,96.172287,99.979239,107.741263,190784.3171998521,528616.0702854024
100689,99.472087,100.493637,120.052367,83.247217,87.981617,107.174141,93.339756,90.705694,20977.063999859147,79956.48615243763
101615,97.620151,102.225336,93.2947,104.790516,94.784696,96.157037,103.095934,113.937866,100190.73627128193,339436.23106854234
16612,102.143105,97.996037,109.266283,92.914082,106.295622,100.02257,93.580587,88.735953,23472.918640069016,105420.14599362643
16628,101.651822,98.455424,106.487361,95.715136,102.897002,99.233237,96.158318,93.48309,38745.172033734176,186594.8469109284
17249,101.8002,98.316679,93.905393,106.025325,102.939047,90.117485,115.855866,100.486149,11974.159761959258,33694.037642833246
17286,101.198823,98.879011,102.592942,103.8472,104.9607,99.626684,99.54325,88.867668,29742.267795834287,51640.42100815184
17760,101.857731,98.262884,105.390347,102.830798,107.682515,97.331276,107.863573,78.698654,54165.988203602305,233124.70841769813
18008,100.632833,99.408254,111.317456,97.803178,95.191713,107.523058,101.24319,80.600142,11112.495659982042,25849.923059316512
18518,100.446998,99.582024,94.973913,94.92054,97.186504,95.328665,100.827963,118.26531,44152.85708752223,126486.34765920736
19222,102.2234,97.920956,106.072659,103.248916,107.372435,100.498365,105.118921,76.530741,20828.501223656178,109966.16694543726
19464,101.13405,98.939579,97.467126,100.607632,109.541829,88.820027,96.938115,106.907865,65872.73496839622,269284.8881455006
19610,102.753381,97.425384,111.464931,95.614855,110.449879,99.052069,90.182368,82.557311,20977.063999859147,87978.87606739793
20229,101.500339,98.597071,108.063765,111.346987,100.717681,98.97338,117.92785,66.814347,30277.093790164974,156704.01633889115
20951,102.539195,97.625664,111.866541,76.887907,105.413265,115.463352,89.497243,84.67613,1723.3282039544342,5645.3854957128015
21587,100.348907,99.673746,107.666391,100.186114,94.489214,99.803582,108.907454,87.369707,39577.1235804708,190071.21587407787
46208,100.649802,99.392387,99.440904,99.111923,102.353924,99.139298,88.369486,108.311231,59306.26026022501,259420.31980562353
49810,100.801906,99.250159,103.193238,88.081074,105.794004,104.326688,88.004086,101.892508,48609.74037361128,165766.3456872722
60982,100.544054,99.491269,108.658285,90.556641,91.909884,106.753245,102.81524,92.827507,90593.58092857017,188110.18722819866
61837,101.510273,98.587783,101.849406,103.063653,109.325765,98.465865,94.475817,90.893089,74489.3759881684,297511.81562406465
65030,102.047291,98.085631,111.887719,121.514405,123.043458,89.747218,94.117061,57.038084,18718.909801574027,80877.57536489604
67725,99.443736,100.520148,119.859841,88.064927,91.485349,102.779133,91.957879,89.32927,21155.339331302708,80253.61170484357
85516,97.229235,102.590871,93.177259,104.084304,92.413253,93.021667,102.24804,120.737366,41151.889008222264,132517.99637304788
87601,99.373169,100.586134,95.98814,106.112858,99.230347,98.083398,100.876129,103.970017,298314.0546155607,761770.4912583411
87823,97.269175,102.553524,92.394062,109.18076,94.850683,95.733701,102.967214,112.685973,181543.71252002747,559338.8524041763
88646,97.690512,102.159543,91.239291,109.966856,96.862992,97.487434,101.053016,111.523287,74281.38810148423,237314.17870662184
88686,98.617618,101.29263,91.269325,111.839041,98.19441,96.792041,101.468243,109.175762,192002.53196471644,504281.48754335614
88716,98.395568,101.500263,94.317399,107.958698,96.479918,97.203787,101.366098,108.597412,187694.21145483037,507668.71884078387
89017,97.471566,102.364274,91.944321,107.12586,95.794938,96.87134,103.269499,112.530309,141461.47550046656,427860.79546454916
89323,97.099689,102.712007,91.033673,98.061528,85.125492,100.619144,108.295409,123.96858,43885.44409035688,161547.16284310792
89496,97.850893,102.009575,96.809842,105.872355,94.458265,96.610263,101.528867,108.729128,190457.47909220558,563082.6343644911
89774,99.449117,100.515117,97.90262,108.443953,104.552515,97.374585,99.548233,95.548025,55711.04107611317,228727.25024209026
100302,97.899318,101.964294,97.613446,105.253676,94.707614,97.078128,100.934261,107.630503,166063.47123967815,455226.058841136
100505,99.170157,100.775965,104.184363,94.760772,93.773869,103.048141,103.260364,98.225437,62396.36600524675,211939.65653115482
100777,101.377622,98.711821,100.03504,105.802668,100.256356,96.253416,116.281059,87.534351,74637.93876437136,312576.08113104565
100979,102.554095,97.611731,100.661135,103.221722,101.988368,100.085399,101.491496,93.505242,5585.960385231614,19669.711569273026
15752,101.348857,98.738719,98.056256,99.707657,99.05808,99.866411,103.900644,101.512929,49203.99147842316,220407.73477472403
15916,101.648304,98.458713,101.91525,98.636016,101.77756,102.821833,99.262556,93.921941,82125.50268500097,362790.299487649
16627,101.805374,98.311841,107.290965,94.601003,102.535534,98.92458,96.085238,93.744724,26444.174164128388,141936.87638431607
16826,101.21124,98.867401,117.220693,80.690915,97.648412,106.30185,85.959507,93.175355,3446.6564079088685,12479.273201049351
18121,100.891098,99.166757,97.933039,100.66882,102.386041,96.967719,90.610052,110.042089,77490.34406746835,332453.7805870028
18139,101.434118,98.658993,103.345719,101.110733,109.711176,100.968061,82.514782,95.713867,30663.357008292693,82066.07757451978
18486,100.746652,99.301825,99.343871,97.113963,101.921213,97.797311,96.716383,105.613464,79718.78571051288,216366.82726200327
19285,102.43531,97.722804,108.83849,96.801224,108.717284,101.660404,97.702963,79.599705,12152.43509340282,44271.707308484605
19458,101.030164,99.03672,96.371267,102.496813,109.843734,88.149644,99.529132,105.761344,65932.16007887741,264857.7174146522
19519,100.961666,99.100771,94.899983,102.508711,107.785875,88.172214,100.953362,109.101523,67269.22506470412,269582.0136979066
20797,101.486474,98.610036,101.347298,95.672644,97.170153,100.777133,99.21439,103.659289,11617.609099072135,17055.00670810078
21375,99.857416,100.133327,119.422037,88.937707,85.439076,109.762956,102.33856,81.254528,13073.524305861225,61237.5763508636
21510,100.85509,99.200427,114.278508,97.616215,91.989886,101.582935,106.512424,81.442521,4575.733507051429,15093.978062221597
47327,102.322732,97.828073,109.658266,100.452962,112.762926,96.809121,90.605069,81.483233,70062.20525731993,119355.33440146486
49647,100.425682,99.601955,102.573304,95.586811,103.640377,101.478016,90.395795,100.848965,69230.2537105833,210186.6157719598
58240,100.01283,99.988003,109.736047,91.84839,97.54622,104.16199,94.623638,92.911326,12508.985756289945,16312.192827085937
61614,102.596725,97.571869,114.706686,95.429591,114.144564,107.130222,89.248937,66.603603,38358.90881560646,115968.10310403719
63970,99.596874,100.376952,106.251709,92.405881,90.017869,103.839913,100.62201,101.645842,32000.421994119406,78144.02028276141
64678,102.484769,97.676556,122.564448,93.610096,130.571809,96.626122,77.461467,57.633197,18570.34702537106,62455.791115727945
67920,102.644943,97.526781,110.305924,101.514405,112.075027,104.798214,91.800093,71.731516,16936.156487138403,79867.34848671584
87697,98.009619,101.861155,96.144087,106.500382,96.058302,96.300386,100.809693,108.504613,280575.65913692623,716221.144074511
88275,97.792535,102.064144,96.569954,101.07589,95.083681,96.89635,99.675292,112.89552,31317.033223585753,119058.20884905892
88498,97.974438,101.894051,98.462871,105.849409,97.463298,96.241826,98.75681,105.454208,163032.7906051376,459920.6425691498
88853,96.994148,102.810696,93.288539,106.279426,93.674013,94.513103,102.903269,115.789663,89197.09083226227,266729.6083948096
89287,98.832839,101.091382,95.227277,103.338149,96.971024,98.293236,99.930242,109.900794,232679.0200890892,580791.3172878849
94146,100.899376,99.159017,103.398856,93.056854,92.880418,104.717695,103.926389,99.444401,25909.3481697977,117572.58108702925
99156,101.378657,98.710853,101.643403,99.423812,102.185161,102.648595,98.585736,94.030905,88127.43884360089,336227.27510255825
15755,102.218433,97.9256,106.187405,100.458911,105.035446,104.14369,97.221299,82.829722,26949.28760321848,64327.68209588535
15825,101.934714,98.190899,105.098092,97.572873,102.999194,105.330739,97.321784,87.406826,52502.085110129054,154029.88636723772
16133,99.873971,100.117846,116.275389,89.350727,104.483024,101.579275,88.518968,84.326486,61564.41445851013,148087.37531911896
17026,101.399144,98.691696,116.362796,89.676213,89.519755,113.425361,102.013022,77.947877,2287.8667535257146,3773.494515555399
17120,100.7481,99.300471,106.92401,92.279256,95.672308,108.269081,101.945755,89.591503,45816.76018099547,91217.54458862264
18087,100.963114,99.099416,98.15637,101.068242,103.284164,96.532183,90.108457,109.282332,73508.8616652288,284349.1536524816
18177,101.040925,99.026658,101.036946,98.170307,103.622858,101.437146,84.957149,105.396732,45192.796520943004,197469.6421289857
18326,103.286261,96.927102,113.758303,93.565905,111.625381,101.997731,92.655461,74.556209,15480.241280349313,56305.29218092505
18327,103.286261,96.927102,113.758303,93.565905,111.625381,101.997731,92.655461,74.556209,15480.241280349313,56305.29218092505
18391,102.556371,97.609603,112.048671,98.452452,120.816253,93.630441,91.695456,73.253426,20115.39989788193,56691.55539905277
18563,100.618968,99.421219,102.014593,93.649188,94.174462,107.600527,97.001229,102.01644,50867.8945718964,214108.67306371816
19504,101.292568,98.791353,101.552146,99.313334,106.492998,94.946199,100.222562,96.212588,65902.44752363682,205640.59482014895
19776,102.818983,97.364042,112.036734,100.638226,113.585719,97.096428,89.562849,77.280919,54938.51463985774,107737.72530239273
19809,102.728962,97.448217,111.193855,102.094842,113.604405,95.523253,89.5097,79.127327,88305.71417504446,282120.7120094371
20256,101.500339,98.597071,108.063765,111.346987,100.717681,98.97338,117.92785,66.814347,30277.093790164974,156704.01633889115
20494,99.872523,100.119201,124.105812,77.532931,81.853591,115.521301,97.560125,83.476324,20977.063999859147,106430.37287180661
21209,102.1489,97.990619,117.929574,90.709612,120.648074,109.859945,78.324309,63.446628,53660.87476451221,254606.88585664736
45336,100.461484,99.568478,95.692805,94.182884,101.147472,94.591792,95.375199,118.261718,53036.911104459745,163151.64082609996
46163,102.494702,97.667268,126.709921,88.208549,108.615092,114.089035,91.859886,49.984733,18956.610243498777,85423.59631670687
47198,101.117701,98.954866,109.782638,90.618679,96.252759,104.592646,97.29604,92.682021,23354.068419106643,39101.7226966213
61956,102.883963,97.30328,119.541788,105.635251,146.488677,81.476308,69.354571,58.257048,33070.07398278078,148592.48875820907
62602,101.382796,98.706983,117.746674,90.348432,104.863179,111.681998,95.381843,66.083328,11974.159761959258,61029.58846417945
62939,99.893838,100.099269,101.023854,102.05065,100.949511,98.420725,98.470303,98.642734,53571.73709879043,191289.4306389422
64597,102.361017,97.792274,104.039198,97.07912,104.691496,102.571125,97.299362,90.391374,13222.087082064194,52828.923217775584
64946,101.61809,98.486965,105.036869,95.557916,106.253577,98.807461,95.256444,93.476504,94188.800112682,210394.60365864393
75273,102.128619,98.009582,103.800851,97.712246,104.835149,102.812073,97.6249,89.696875,8854.34146169692,22195.278764723487
87808,98.608306,101.301338,96.370882,105.398997,97.014237,98.169408,101.251495,105.794871,244118.3538567178,639830.1645509446
87988,100.426924,99.600794,104.907491,97.265233,103.653808,108.733286,92.860583,87.124836,72855.18544993574,253002.4078736553
88168,96.852805,102.942861,89.040642,113.564205,95.157259,92.519642,102.578561,117.93243,61831.82745567548,219754.05855943097
88455,97.989959,101.879538,96.265763,99.041387,88.026582,103.878343,107.822881,109.311069,53928.28776167755,156347.465676004
88486,97.8958,101.967584,93.520725,106.012578,95.687491,99.613874,103.139948,108.375891,116294.94121168372,401654.3217423455
89834,99.302394,100.652314,96.49872,106.094162,99.5778,98.199907,100.23751,103.179127,179701.53409511066,472964.4543197704
89846,98.169586,101.711573,92.37558,99.399167,93.997524,99.075859,96.76621,121.670748,102538.02813528884,339257.9557370988
93582,97.9256,101.939719,97.632314,104.86955,95.698002,96.097867,100.266576,108.299257,167222.2608940613,463456.43664278043
93986,101.010711,99.05491,103.922142,92.782357,93.144949,105.417358,103.990334,97.820712,35357.9407363065,148414.2134267655
96004,98.333278,101.558509,101.098554,97.417354,93.720145,97.198907,102.381743,107.582606,61118.726129901224,213752.12240083102
97861,102.432619,97.72532,123.493579,83.187728,105.21764,125.601454,83.027172,57.073407,6447.624487208832,25582.51006215117
98025,98.453719,101.445888,93.40521,109.070281,96.767808,97.049458,101.58949,108.927898,200559.74787400744,535955.071429829
100519,102.113513,98.023709,107.532393,100.380726,106.058536,107.743266,95.051322,77.776647,6091.073824321707,29445.14224342835
101305,100.950491,99.11122,99.364664,95.211184,104.790185,96.330885,95.007308,106.65102,49827.95513847563,112818.57224853426
101834,101.749085,98.364475,106.850465,104.905243,125.656074,88.050825,84.853342,82.235806,16371.617937567125,42340.391217846016
15668,101.342649,98.744524,98.30654,99.483301,99.086694,99.860311,103.987842,101.195615,51075.882458580556,224062.37906931704
15832,101.292568,98.791353,102.43276,98.695504,102.076545,104.346208,97.063513,92.859238,58712.009155413136,218238.71824216068
15833,101.292568,98.791353,102.43276,98.695504,102.076545,104.346208,97.063513,92.859238,58712.009155413136,218238.71824216068
16445,100.816805,99.236226,101.469745,87.034928,108.291581,104.572516,86.040061,103.923318,48996.003591739,200530.03531876684
16846,100.954216,99.107737,123.011879,80.159769,94.882216,108.563708,87.945124,83.729577,9092.04190362167,29950.255682518444
17062,101.73522,98.37744,107.221655,102.086343,94.954627,102.211839,105.525013,86.320176,31406.170889307534,152247.1330528021
17138,100.759689,99.289634,104.937525,100.97561,92.402742,107.005783,109.705521,85.550839,18659.48469109284,96090.40364808
17968,103.211968,96.996571,111.390231,91.860287,102.649405,109.726357,96.921505,77.981404,15391.103614627533,49144.56636794197
18431,100.409748,99.616855,95.54225,94.166737,100.515049,94.596672,95.74143,118.886767,54433.40120076764,181157.44930189976
19229,102.366397,97.787242,106.765753,104.436135,106.905271,101.246828,104.831584,74.567585,16223.055161364156,57107.53117242108
19280,102.514362,97.648885,108.552781,98.036883,110.992374,99.375366,98.744353,78.333443,8557.215909290984,30395.944011127347
19680,102.564856,97.601669,111.068328,105.346307,118.832557,90.902547,87.148718,77.910158,44598.545416131135,166984.56045213656
19731,102.661706,97.511107,113.431008,104.178635,118.50379,91.076396,88.488241,74.259251,33604.89997711147,137361.14287726465
20328,101.489992,98.606746,107.704126,103.572703,104.798944,101.0498,103.081816,77.33121,89731.91682659295,221715.08720531015
20901,101.919193,98.205412,112.354402,91.772754,102.746342,107.674336,95.676654,79.355434,40617.06301389158,100547.28693416905
21337,100.429407,99.598472,91.957413,102.535056,100.897539,93.304704,103.229637,114.042041,1455.915206789091,6923.02537105833
21538,100.649802,99.392387,108.226257,100.605932,95.079593,101.732993,106.989935,85.087441,26057.91094600067,105123.02044122049
21589,100.861091,99.194816,109.442252,100.643325,94.949371,101.412136,107.033119,83.586486,8260.090356885046,25315.09706498583
46173,100.700917,99.34459,98.751661,99.803688,102.793642,97.91382,88.753156,109.370341,69259.9662658239,300720.7715900488
49725,101.408663,98.682795,107.405325,92.46367,98.185067,101.648204,98.119021,95.394158,43766.59386939451,131032.36861101819
49787,98.644728,101.26728,113.605822,86.932098,85.254546,101.661624,101.492327,100.462799,19283.448351145307,59930.22392027748
61045,100.757827,99.291376,113.306251,95.568964,127.817876,102.589425,79.116563,66.425787,23116.367977181893,91574.09525150976
64985,99.69331,100.286778,113.855721,92.247812,98.858951,103.214669,91.905561,87.767247,59395.397925946796,183207.6156135007
67554,102.11165,98.02545,111.848443,96.020226,99.958539,105.152621,105.814842,75.174074,21066.201665580928,120424.98639012624
68217,99.00274,100.932512,113.77409,86.892156,86.107705,101.761053,99.559029,100.649596,33961.45063999859,121346.07560258465
76514,100.359254,99.664071,124.788895,79.775644,87.757962,113.695589,97.041921,76.946242,16431.043048048312,63525.44310438931
76520,102.126964,98.011131,108.667912,94.663041,104.133819,100.605114,88.686719,93.605824,12419.848090568164,69735.3671496734
87671,98.207664,101.675968,96.477927,106.634656,96.067645,97.275766,101.121113,106.699516,173699.59793651072,437695.65124918567
87817,98.485588,101.416087,99.216419,96.171497,87.667449,111.622218,105.162935,101.430308,77906.31984083666,261767.61166963045
88125,97.569864,102.272358,92.859976,105.225631,94.431403,96.196687,103.456351,114.37073,118731.3707414124,385342.1289152596
88293,99.003982,100.931351,97.49177,106.267528,99.469185,99.027669,99.666157,101.224353,262985.82643449475,694204.1406412311
88356,98.466136,101.434277,90.455709,109.861477,97.778634,97.569173,104.474488,109.329629,131002.6560557776,383915.9262637111
89280,97.267727,102.554879,92.770644,105.462735,93.173563,92.942978,103.120017,119.066977,62871.76688909625,217079.9285877775
89393,98.759788,101.15969,94.843765,109.139968,95.766908,97.530134,105.684461,104.244224,81590.67669067028,271008.21634945506
89427,97.90594,101.958102,93.454496,104.606952,94.220595,97.250146,103.986181,112.682979,142649.97771009032,406497.4682465623
89492,97.662368,102.18586,95.667777,106.349962,94.530091,96.674312,101.755581,109.869063,199103.83266721835,569530.2588516999
89527,97.701273,102.149481,94.776381,106.082264,94.293589,96.615752,102.85178,110.95272,196370.2775850837,574254.5551349543
89665,96.896263,102.902225,89.734121,116.393303,97.030588,93.556632,101.312118,112.835649,102062.62725143933,316646.701199007
89711,97.95333,101.913789,97.27614,105.838362,96.823283,96.037478,99.680275,107.498189,187783.34912055213,522881.5471239678
97795,101.452122,98.642158,107.491192,86.9219,97.282856,110.189342,101.556272,89.228089,26830.437382256107,89226.80338750286
99164,101.741221,98.371828,113.582334,89.227501,100.88294,104.875683,93.684394,85.333509,4397.458175607867,10785.657552335511
100297,101.103008,98.968605,97.90031,100.954364,111.1115,88.156354,96.405793,105.415891,58949.70959733789,208908.97589661425
16333,100.348079,99.67452,95.970043,86.910003,101.716828,100.920481,88.750664,120.93434,55592.1908551508,190814.0297550927
16390,99.668063,100.310386,98.208352,82.521458,94.087453,107.32786,89.840221,121.293563,39072.010141380706,147879.3874324348
16402,99.578249,100.394368,94.169539,82.903884,95.420623,101.314537,88.5962,132.736025,40706.20067961336,181632.85018574924
16457,99.607428,100.367084,108.211625,89.518994,92.43486,102.832813,94.983225,103.208463,13846.05074211666,50184.50580136275
16761,101.371,98.718013,122.952966,79.341378,91.965944,107.223551,89.211567,87.789998,8586.928464531577,27484.113597549167
16770,101.272495,98.810123,120.303806,83.041557,90.298168,108.577128,94.761493,85.683153,8586.928464531577,37497.24471362924
16880,99.500853,100.46674,108.361025,87.48874,91.276877,100.913161,93.444393,108.587833,7160.72581298308,19550.86134831065
17879,101.369137,98.719755,100.454362,105.653947,99.778097,97.131808,116.681338,86.32736,80877.57536489604,355065.03512509464
18040,101.721769,98.390018,112.158025,89.184159,90.602992,113.702908,107.092081,79.787699,7844.114583516735,24156.307410602672
18346,101.144811,98.929517,104.281781,91.911277,92.614718,106.339059,104.792552,96.936423,12449.560645808757,40260.51235100446
18506,100.82053,99.232743,100.570647,93.95003,104.895297,97.638713,89.548731,108.208254,46262.44850960438,190427.76653696498
19449,100.953181,99.108705,94.741341,100.852384,105.162164,89.927167,100.295642,111.956151,77787.46961987429,311060.7408137754
19741,102.546645,97.618697,110.556978,106.129005,118.827301,90.498121,87.030793,78.640579,40111.94957480149,155634.36435022976
20127,99.085724,100.854916,113.366319,87.110563,86.405522,101.751903,98.863938,101.335113,29207.4418015036,84621.35732521083
49654,100.934349,99.126314,104.043434,93.920286,92.642748,98.176728,103.61829,104.719596,7546.989031110798,35773.916509674804
50248,99.596874,100.376952,106.251709,92.405881,90.017869,103.839913,100.62201,101.645842,32000.421994119406,78144.02028276141
52355,102.113306,98.023902,108.508115,96.170647,107.741495,101.423116,95.709872,83.227861,50659.90668521225,73063.17333661989
62355,99.071652,100.868074,112.669375,90.845585,90.160938,103.594695,97.962895,94.77809,52769.4981072944,200619.17298448863
85564,99.259971,100.691983,106.62675,85.029319,83.388225,125.638664,103.420642,89.644189,46767.56194869447,243167.55208901878
87576,98.552224,101.353778,93.501088,109.198606,100.709506,98.060219,101.053016,104.043059,91128.40692290086,252378.44421360284
87847,99.333022,100.623674,105.483529,93.402736,92.509022,113.003245,103.678083,88.387506,44479.69519516876,151058.63084317834
88391,98.141235,101.738084,100.140159,103.525962,97.257746,96.780451,98.35487,104.454968,146096.6341179992,411756.5905241474
88413,97.302907,102.521982,94.743651,108.556981,94.01913,95.611702,101.077099,111.806474,114749.88833917285,311417.2914766625
88447,97.358575,102.469929,93.965846,104.150591,92.805671,93.76464,102.30202,118.294647,52412.94744440728,192418.50773808477
88602,98.006101,101.864444,96.702027,105.676893,98.804644,100.355627,94.905993,105.677525,56453.85495712802,189060.98899589767
89151,98.537117,101.367904,97.393581,97.308575,92.849468,98.363996,105.867161,110.654565,71072.43213550012,247446.16004366428
89356,98.296649,101.59276,92.697099,114.267868,97.131028,97.126318,102.804445,105.043496,106430.37287180661,382311.44828071905
89487,97.43742,102.396203,92.712116,107.696949,95.441061,96.809121,102.571917,111.860358,160596.3610754089,462327.3595436379
93146,98.395568,101.500263,94.317399,107.958698,96.479918,97.203787,101.366098,108.597412,187694.21145483037,507668.71884078387
97743,100.685189,99.359297,122.133575,78.897765,94.080446,116.228284,87.176953,79.836793,42964.354877898484,174888.10014613447
97805,100.670703,99.372842,109.642094,90.329736,91.110449,107.169871,104.297602,90.799092,79778.21082099406,220407.73477472403
15853,101.921055,98.20367,108.118057,93.736721,104.255282,110.040504,94.684261,81.404204,49203.99147842316,207542.19835554695
16424,100.231363,99.783659,97.60305,91.859437,100.399425,99.713913,91.673864,115.336443,98021.71973871859,303454.3266721834
17884,102.331838,97.819558,118.261874,89.156964,109.210726,120.425654,81.898585,62.80302,41538.15222634999,191586.55619134812
17888,102.153246,97.986555,110.006738,98.635166,113.788351,99.98231,98.466151,72.388895,42340.391217846016,135994.36533619734
